日付,都道府県コード,都道府県名,各地の感染者数_1日ごとの発表数,各地の感染者数_累計,各地の死者数_1日ごとの発表数,各地の死者数_累計,各地の直近1週間の人口10万人あたりの感染者数
2020/4/28,12,千葉県,8,821,2,31,1.49
2020/4/29,12,千葉県,4,825,0,31,1.23
2020/4/30,12,千葉県,9,834,1,32,0.99
2020/5/1,12,千葉県,6,840,2,34,0.8
2020/5/2,12,千葉県,6,846,0,34,0.77
2020/5/3,12,千葉県,5,851,0,34,0.72
2020/5/4,12,千葉県,5,856,0,34,0.69
2020/5/5,12,千葉県,1,857,2,36,0.58
2020/5/6,12,千葉県,2,859,1,37,0.54
2020/5/7,12,千葉県,5,864,1,38,0.48
2020/5/8,12,千葉県,3,867,0,38,0.43
2020/5/9,12,千葉県,3,870,1,39,0.38
2020/5/10,12,千葉県,0,870,1,40,0.3
2020/5/11,12,千葉県,3,873,0,40,0.27
2020/5/12,12,千葉県,3,876,0,40,0.3
2020/5/13,12,千葉県,2,878,0,40,0.3
2020/5/14,12,千葉県,0,878,0,40,0.22
2020/5/15,12,千葉県,2,880,2,42,0.21
2020/5/16,12,千葉県,8,888,0,42,0.29
2020/5/17,12,千葉県,0,888,0,42,0.29
2020/5/18,12,千葉県,2,890,0,42,0.27
2020/5/19,12,千葉県,0,890,0,42,0.22
2020/5/20,12,千葉県,1,891,0,42,0.21
2020/5/21,12,千葉県,3,894,2,44,0.26
2020/5/22,12,千葉県,0,894,0,44,0.22
2020/5/23,12,千葉県,0,894,0,44,0.1
2020/5/24,12,千葉県,0,894,0,44,0.1
2020/5/25,12,千葉県,0,894,0,44,0.06
2020/5/26,12,千葉県,0,894,0,44,0.06
2020/5/27,12,千葉県,1,895,0,44,0.06
2020/5/28,12,千葉県,1,896,1,45,0.03
2020/5/29,12,千葉県,0,896,0,45,0.03
2020/5/30,12,千葉県,1,897,0,45,0.05
2020/5/31,12,千葉県,1,898,0,45,0.06
2020/6/1,12,千葉県,0,898,0,45,0.06
2020/6/2,12,千葉県,1,899,0,45,0.08
2020/6/3,12,千葉県,1,900,0,45,0.08
2020/6/4,12,千葉県,0,900,0,45,0.06
2020/6/5,12,千葉県,1,901,0,45,0.08
2020/6/6,12,千葉県,0,901,0,45,0.06
2020/6/7,12,千葉県,3,904,0,45,0.1
2020/6/8,12,千葉県,0,904,0,45,0.1
2020/6/9,12,千葉県,3,907,0,45,0.13
2020/6/10,12,千葉県,2,909,0,45,0.14
2020/6/11,12,千葉県,3,912,0,45,0.19
2020/6/12,12,千葉県,3,915,0,45,0.22
2020/6/13,12,千葉県,1,916,0,45,0.24
2020/6/14,12,千葉県,0,916,0,45,0.19
2020/6/15,12,千葉県,0,916,0,45,0.19
2020/6/16,12,千葉県,0,916,0,45,0.14
2020/6/17,12,千葉県,1,917,0,45,0.13
2020/6/18,12,千葉県,2,919,0,45,0.11
2020/6/19,12,千葉県,0,919,0,45,0.06
2020/6/20,12,千葉県,2,921,0,45,0.08
2020/6/21,12,千葉県,0,921,0,45,0.08
2020/6/22,12,千葉県,2,923,0,45,0.11
2020/6/23,12,千葉県,3,926,0,45,0.16
2020/6/24,12,千葉県,4,930,0,45,0.21
2020/6/25,12,千葉県,4,934,0,45,0.24
2020/6/26,12,千葉県,4,938,0,45,0.3
2020/6/27,12,千葉県,5,943,0,45,0.35
2020/6/28,12,千葉県,3,946,0,45,0.4
2020/6/29,12,千葉県,4,950,0,45,0.43
2020/6/30,12,千葉県,7,957,0,45,0.5
2020/7/1,12,千葉県,6,963,0,45,0.53
2020/7/2,12,千葉県,11,974,0,45,0.64
2020/7/3,12,千葉県,9,983,0,45,0.72
2020/7/4,12,千葉県,15,998,0,45,0.88
2020/7/5,12,千葉県,7,1005,0,45,0.94
2020/7/6,12,千葉県,9,1014,0,45,1.02
2020/7/7,12,千葉県,11,1025,1,46,1.09
2020/7/8,12,千葉県,9,1034,0,46,1.13
2020/7/9,12,千葉県,22,1056,0,46,1.31
2020/7/10,12,千葉県,12,1068,0,46,1.36
2020/7/11,12,千葉県,13,1081,0,46,1.33
2020/7/12,12,千葉県,31,1112,0,46,1.71
2020/7/13,12,千葉県,17,1129,0,46,1.84
2020/7/14,12,千葉県,25,1154,0,46,2.06
2020/7/15,12,千葉県,29,1183,0,46,2.38
2020/7/16,12,千葉県,32,1215,0,46,2.54
2020/7/17,12,千葉県,20,1235,0,46,2.67
2020/7/18,12,千葉県,32,1267,0,46,2.97
2020/7/19,12,千葉県,24,1291,0,46,2.86
2020/7/20,12,千葉県,18,1309,0,46,2.88
2020/7/21,12,千葉県,15,1324,0,46,2.72
2020/7/22,12,千葉県,40,1364,0,46,2.89
2020/7/23,12,千葉県,33,1397,0,46,2.91
2020/7/24,12,千葉県,26,1423,0,46,3.0
2020/7/25,12,千葉県,21,1444,0,46,2.83
2020/7/26,12,千葉県,22,1466,0,46,2.8
2020/7/27,12,千葉県,24,1490,0,46,2.89
2020/7/28,12,千葉県,23,1513,2,48,3.02
2020/7/29,12,千葉県,49,1562,0,48,3.16
2020/7/30,12,千葉県,49,1611,0,48,3.42
2020/7/31,12,千葉県,35,1646,1,49,3.56
2020/8/1,12,千葉県,73,1719,0,49,4.39
2020/8/2,12,千葉県,51,1770,0,49,4.86
2020/8/3,12,千葉県,43,1813,1,50,5.16
2020/8/4,12,千葉県,47,1860,0,50,5.54
2020/8/5,12,千葉県,50,1910,1,51,5.56
2020/8/6,12,千葉県,76,1986,0,51,5.99
2020/8/7,12,千葉県,65,2051,1,52,6.47
2020/8/8,12,千葉県,53,2104,0,52,6.15
2020/8/9,12,千葉県,46,2150,2,54,6.07
2020/8/10,12,千葉県,41,2191,0,54,6.04
2020/8/11,12,千葉県,18,2209,1,55,5.58
2020/8/12,12,千葉県,34,2243,0,55,5.32
2020/8/13,12,千葉県,46,2289,0,55,4.84
2020/8/14,12,千葉県,51,2340,1,56,4.62
2020/8/15,12,千葉県,60,2400,0,56,4.73
2020/8/16,12,千葉県,48,2448,0,56,4.76
2020/8/17,12,千葉県,32,2480,2,58,4.62
2020/8/18,12,千葉県,37,2517,0,58,4.92
2020/8/19,12,千葉県,46,2563,0,58,5.11
2020/8/20,12,千葉県,64,2627,0,58,5.4
2020/8/21,12,千葉県,54,2681,1,59,5.45
2020/8/22,12,千葉県,43,2724,0,59,5.18
2020/8/23,12,千葉県,36,2760,0,59,4.98
2020/8/24,12,千葉県,27,2787,0,59,4.9
2020/8/25,12,千葉県,33,2820,1,60,4.84
2020/8/26,12,千葉県,43,2863,1,61,4.79
2020/8/27,12,千葉県,45,2908,0,61,4.49
2020/8/28,12,千葉県,39,2947,0,61,4.25
2020/8/29,12,千葉県,33,2980,0,61,4.09
2020/8/30,12,千葉県,39,3019,1,62,4.14
2020/8/31,12,千葉県,17,3036,0,62,3.98
2020/9/1,12,千葉県,18,3054,1,63,3.74
2020/9/2,12,千葉県,24,3078,0,63,3.44
2020/9/3,12,千葉県,33,3111,0,63,3.24
2020/9/4,12,千葉県,35,3146,0,63,3.18
2020/9/5,12,千葉県,28,3174,0,63,3.1
2020/9/6,12,千葉県,23,3197,1,64,2.84
2020/9/7,12,千葉県,14,3211,0,64,2.8
2020/9/8,12,千葉県,32,3243,0,64,3.02
2020/9/9,12,千葉県,23,3266,1,65,3.0
2020/9/10,12,千葉県,28,3294,1,66,2.92
2020/9/11,12,千葉県,31,3325,0,66,2.86
2020/9/12,12,千葉県,45,3370,1,67,3.13
2020/9/13,12,千葉県,20,3390,0,67,3.08
2020/9/14,12,千葉県,11,3401,0,67,3.04
2020/9/15,12,千葉県,30,3431,0,67,3.0
2020/9/16,12,千葉県,37,3468,0,67,3.23
2020/9/17,12,千葉県,34,3502,0,67,3.32
2020/9/18,12,千葉県,40,3542,1,68,3.47
2020/9/19,12,千葉県,46,3588,0,68,3.48
2020/9/20,12,千葉県,35,3623,0,68,3.72
2020/9/21,12,千葉県,14,3637,0,68,3.77
2020/9/22,12,千葉県,18,3655,0,68,3.58
2020/9/23,12,千葉県,20,3675,0,68,3.31
2020/9/24,12,千葉県,26,3701,2,70,3.18
2020/9/25,12,千葉県,31,3732,0,70,3.04
2020/9/26,12,千葉県,38,3770,0,70,2.91
2020/9/27,12,千葉県,21,3791,0,70,2.68
2020/9/28,12,千葉県,16,3807,0,70,2.72
2020/9/29,12,千葉県,40,3847,1,71,3.07
2020/9/30,12,千葉県,34,3881,0,71,3.29
2020/10/1,12,千葉県,38,3919,0,71,3.48
2020/10/2,12,千葉県,34,3953,1,72,3.53
2020/10/3,12,千葉県,42,3995,0,72,3.59
2020/10/4,12,千葉県,37,4032,0,72,3.85
2020/10/5,12,千葉県,22,4054,0,72,3.95
2020/10/6,12,千葉県,41,4095,0,72,3.96
2020/10/7,12,千葉県,44,4139,0,72,4.12
2020/10/8,12,千葉県,39,4178,0,72,4.14
2020/10/9,12,千葉県,39,4217,0,72,4.22
2020/10/10,12,千葉県,35,4252,0,72,4.11
2020/10/11,12,千葉県,43,4295,1,73,4.2
2020/10/12,12,千葉県,11,4306,0,73,4.03
2020/10/13,12,千葉県,24,4330,1,74,3.75
2020/10/14,12,千葉県,31,4361,0,74,3.55
2020/10/15,12,千葉県,54,4415,1,75,3.79
2020/10/16,12,千葉県,43,4458,1,76,3.85
2020/10/17,12,千葉県,32,4490,0,76,3.8
2020/10/18,12,千葉県,25,4515,0,76,3.51
2020/10/19,12,千葉県,18,4533,0,76,3.63
2020/10/20,12,千葉県,40,4573,0,76,3.88
2020/10/21,12,千葉県,49,4622,0,76,4.17
2020/10/22,12,千葉県,43,4665,0,76,3.99
2020/10/23,12,千葉県,54,4719,0,76,4.17
2020/10/24,12,千葉県,41,4760,0,76,4.31
2020/10/25,12,千葉県,36,4796,1,77,4.49
2020/10/26,12,千葉県,25,4821,0,77,4.6
2020/10/27,12,千葉県,44,4865,1,78,4.67
2020/10/28,12,千葉県,40,4905,0,78,4.52
2020/10/29,12,千葉県,43,4948,0,78,4.52
2020/10/30,12,千葉県,34,4982,1,79,4.2
2020/10/31,12,千葉県,37,5019,1,80,4.14
2020/11/1,12,千葉県,24,5043,1,81,3.95
2020/11/2,12,千葉県,21,5064,0,81,3.88
2020/11/3,12,千葉県,40,5104,0,81,3.82
2020/11/4,12,千葉県,30,5134,0,81,3.66
2020/11/5,12,千葉県,58,5192,0,81,3.9
2020/11/6,12,千葉県,42,5234,1,82,4.03
2020/11/7,12,千葉県,61,5295,0,82,4.41
2020/11/8,12,千葉県,44,5339,0,82,4.73
2020/11/9,12,千葉県,32,5371,0,82,4.9
2020/11/10,12,千葉県,48,5419,1,83,5.03
2020/11/11,12,千葉県,65,5484,0,83,5.59
2020/11/12,12,千葉県,74,5558,0,83,5.85
2020/11/13,12,千葉県,60,5618,1,84,6.14
2020/11/14,12,千葉県,88,5706,0,84,6.57
2020/11/15,12,千葉県,60,5766,0,84,6.82
2020/11/16,12,千葉県,77,5843,0,84,7.54
2020/11/17,12,千葉県,79,5922,0,84,8.04
2020/11/18,12,千葉県,66,5988,0,84,8.05
2020/11/19,12,千葉県,106,6094,1,85,8.56
2020/11/20,12,千葉県,90,6184,1,86,9.04
2020/11/21,12,千葉県,109,6293,0,86,9.38
2020/11/22,12,千葉県,80,6373,0,86,9.7
2020/11/23,12,千葉県,59,6432,0,86,9.41
2020/11/24,12,千葉県,42,6474,0,86,8.82
2020/11/25,12,千葉県,73,6547,0,86,8.93
2020/11/26,12,千葉県,82,6629,0,86,8.55
2020/11/27,12,千葉県,107,6736,0,86,8.82
2020/11/28,12,千葉県,113,6849,0,86,8.88
2020/11/29,12,千葉県,75,6924,0,86,8.8
2020/11/30,12,千葉県,68,6992,1,87,8.95
2020/12/1,12,千葉県,74,7066,2,89,9.46
2020/12/2,12,千葉県,76,7142,1,90,9.51
2020/12/3,12,千葉県,82,7224,0,90,9.51
2020/12/4,12,千葉県,75,7299,0,90,9.0
2020/12/5,12,千葉県,74,7373,1,91,8.37
2020/12/6,12,千葉県,78,7451,1,92,8.42
2020/12/7,12,千葉県,53,7504,1,93,8.18
2020/12/8,12,千葉県,80,7584,2,95,8.28
2020/12/9,12,千葉県,91,7675,0,95,8.52
2020/12/10,12,千葉県,150,7825,0,95,9.6
2020/12/11,12,千葉県,116,7941,2,97,10.26
2020/12/12,12,千葉県,120,8061,0,97,10.99
2020/12/13,12,千葉県,110,8171,1,98,11.5
2020/12/14,12,千葉県,80,8251,0,98,11.93
2020/12/15,12,千葉県,120,8371,3,101,12.57
2020/12/16,12,千葉県,123,8494,1,102,13.09
2020/12/17,12,千葉県,148,8642,2,104,13.05
2020/12/18,12,千葉県,150,8792,0,104,13.6
2020/12/19,12,千葉県,128,8920,2,106,13.72
2020/12/20,12,千葉県,119,9039,0,106,13.87
2020/12/21,12,千葉県,117,9156,0,106,14.46
2020/12/22,12,千葉県,152,9308,2,108,14.97
2020/12/23,12,千葉県,141,9449,1,109,15.26
2020/12/24,12,千葉県,234,9683,2,111,16.63
2020/12/25,12,千葉県,212,9895,1,112,17.62
2020/12/26,12,千葉県,201,10096,2,114,18.79
2020/12/27,12,千葉県,105,10201,0,114,18.57
2020/12/28,12,千葉県,176,10377,0,114,19.51
2020/12/29,12,千葉県,216,10593,1,115,20.53
2020/12/30,12,千葉県,220,10813,2,117,21.79
2020/12/31,12,千葉県,250,11063,1,118,22.05
2021/1/1,12,千葉県,145,11208,3,121,20.98
2021/1/2,12,千葉県,235,11443,0,121,21.52
2021/1/3,12,千葉県,225,11668,3,124,23.44
2021/1/4,12,千葉県,195,11863,0,124,23.74
2021/1/5,12,千葉県,265,12128,4,128,24.52
2021/1/6,12,千葉県,314,12442,0,128,26.03
2021/1/7,12,千葉県,453,12895,3,131,29.27
2021/1/8,12,千葉県,463,13358,0,131,34.35
2021/1/9,12,千葉県,483,13841,5,136,38.31
2021/1/10,12,千葉県,391,14232,3,139,40.97
2021/1/11,12,千葉県,340,14572,1,140,43.28
2021/1/12,12,千葉県,423,14995,3,143,45.81
2021/1/13,12,千葉県,423,15418,9,152,47.55
2021/1/14,12,千葉県,491,15909,8,160,48.15
2021/1/15,12,千葉県,505,16414,3,163,48.83
2021/1/16,12,千葉県,506,16920,2,165,49.19
2021/1/17,12,千葉県,429,17349,4,169,49.8
2021/1/18,12,千葉県,363,17712,5,174,50.17
2021/1/19,12,千葉県,491,18203,7,181,51.25
2021/1/20,12,千葉県,398,18601,8,189,50.85
2021/1/21,12,千葉県,482,19083,5,194,50.71
2021/1/22,12,千葉県,466,19549,9,203,50.09
2021/1/23,12,千葉県,411,19960,5,208,48.57
2021/1/24,12,千葉県,329,20289,3,211,46.97
2021/1/25,12,千葉県,290,20579,2,213,45.81
2021/1/26,12,千葉県,340,20919,5,218,43.39
2021/1/27,12,千葉県,259,21178,6,224,41.17
2021/1/28,12,千葉県,314,21492,4,228,38.49
2021/1/29,12,千葉県,341,21833,10,238,36.49
2021/1/30,12,千葉県,320,22153,5,243,35.04
2021/1/31,12,千葉県,212,22365,7,250,33.17
2021/2/1,12,千葉県,193,22558,4,254,31.62
2021/2/2,12,千葉県,223,22781,14,268,29.75
2021/2/3,12,千葉県,223,23004,3,271,29.17
2021/2/4,12,千葉県,205,23209,9,280,27.43
2021/2/5,12,千葉県,237,23446,6,286,25.77
2021/2/6,12,千葉県,226,23672,8,294,24.27
2021/2/7,12,千葉県,121,23793,6,300,22.82
2021/2/8,12,千葉県,156,23949,2,302,22.22
2021/2/9,12,千葉県,98,24047,2,304,20.23
2021/2/10,12,千葉県,146,24193,16,320,19.0
2021/2/11,12,千葉県,127,24320,9,329,17.75
2021/2/12,12,千葉県,117,24437,2,331,15.83
2021/2/13,12,千葉県,99,24536,13,344,13.8
2021/2/14,12,千葉県,108,24644,4,348,13.6
2021/2/15,12,千葉県,136,24780,3,351,13.28
2021/2/16,12,千葉県,145,24925,9,360,14.03
2021/2/17,12,千葉県,132,25057,13,373,13.8
2021/2/18,12,千葉県,149,25206,10,383,14.16
2021/2/19,12,千葉県,146,25352,2,385,14.62
2021/2/20,12,千葉県,123,25475,4,389,15.0
2021/2/21,12,千葉県,163,25638,6,395,15.88
2021/2/22,12,千葉県,99,25737,10,405,15.29
2021/2/23,12,千葉県,90,25827,11,416,14.41
2021/2/24,12,千葉県,127,25954,10,426,14.33
2021/2/25,12,千葉県,108,26062,11,437,13.68
2021/2/26,12,千葉県,114,26176,7,444,13.17
2021/2/27,12,千葉県,150,26326,6,450,13.6
2021/2/28,12,千葉県,132,26458,3,453,13.1
2021/3/1,12,千葉県,127,26585,3,456,13.55
2021/3/2,12,千葉県,87,26672,5,461,13.5
2021/3/3,12,千葉県,164,26836,3,464,14.09
2021/3/4,12,千葉県,107,26943,3,467,14.08
2021/3/5,12,千葉県,137,27080,3,470,14.44
2021/3/6,12,千葉県,108,27188,5,475,13.77
2021/3/7,12,千葉県,113,27301,5,480,13.47
2021/3/8,12,千葉県,73,27374,5,485,12.61
2021/3/9,12,千葉県,82,27456,4,489,12.53
2021/3/10,12,千葉県,106,27562,6,495,11.6
2021/3/11,12,千葉県,122,27684,4,499,11.84
2021/3/12,12,千葉県,105,27789,3,502,11.33
2021/3/13,12,千葉県,129,27918,6,508,11.66
2021/3/14,12,千葉県,106,28024,0,508,11.55
2021/3/15,12,千葉県,76,28100,3,511,11.6
2021/3/16,12,千葉県,76,28176,9,520,11.5
2021/3/17,12,千葉県,90,28266,6,526,11.25
2021/3/18,12,千葉県,122,28388,6,532,11.25
2021/3/19,12,千葉県,129,28517,4,536,11.63
2021/3/20,12,千葉県,99,28616,4,540,11.15
2021/3/21,12,千葉県,88,28704,0,540,10.86
2021/3/22,12,千葉県,97,28801,2,542,11.2
2021/3/23,12,千葉県,71,28872,3,545,11.12
2021/3/24,12,千葉県,107,28979,2,547,11.39
2021/3/25,12,千葉県,98,29077,7,554,11.01
2021/3/26,12,千葉県,135,29212,1,555,11.1
2021/3/27,12,千葉県,97,29309,4,559,11.07
2021/3/28,12,千葉県,92,29401,1,560,11.14
2021/3/29,12,千葉県,110,29511,3,563,11.34
2021/3/30,12,千葉県,81,29592,0,563,11.5
2021/3/31,12,千葉県,106,29698,5,568,11.49
2021/4/1,12,千葉県,101,29799,2,570,11.54
2021/4/2,12,千葉県,104,29903,3,573,11.04
2021/4/3,12,千葉県,90,29993,1,574,10.93
2021/4/4,12,千葉県,124,30117,1,575,11.44
2021/4/5,12,千葉県,88,30205,2,577,11.09
2021/4/6,12,千葉県,62,30267,3,580,10.78
2021/4/7,12,千葉県,76,30343,1,581,10.31
2021/4/8,12,千葉県,94,30437,2,583,10.19
2021/4/9,12,千葉県,102,30539,1,584,10.16
2021/4/10,12,千葉県,94,30633,2,586,10.23
2021/4/11,12,千葉県,98,30731,0,586,9.81
2021/4/12,12,千葉県,103,30834,3,589,10.05
2021/4/13,12,千葉県,62,30896,5,594,10.05
2021/4/14,12,千葉県,96,30992,2,596,10.37
2021/4/15,12,千葉県,144,31136,2,598,11.17
2021/4/16,12,千葉県,155,31291,2,600,12.01
2021/4/17,12,千葉県,156,31447,0,600,13.01
2021/4/18,12,千葉県,145,31592,0,600,13.76
2021/4/19,12,千葉県,105,31697,1,601,13.79
2021/4/20,12,千葉県,106,31803,7,608,14.49
2021/4/21,12,千葉県,112,31915,3,611,14.75
2021/4/22,12,千葉県,141,32056,2,613,14.7
2021/4/23,12,千葉県,139,32195,1,614,14.44
2021/4/24,12,千葉県,147,32342,1,615,14.3
2021/4/25,12,千葉県,146,32488,1,616,14.32
2021/4/26,12,千葉県,90,32578,0,616,14.08
2021/4/27,12,千葉県,128,32706,2,618,14.43
2021/4/28,12,千葉県,144,32850,2,620,14.94
2021/4/29,12,千葉県,151,33001,2,622,15.1
2021/4/30,12,千葉県,192,33193,0,622,15.95
2021/5/1,12,千葉県,95,33288,2,624,15.11
2021/5/2,12,千葉県,182,33470,0,624,15.69
2021/5/3,12,千葉県,148,33618,1,625,16.62
2021/5/4,12,千葉県,124,33742,1,626,16.55
2021/5/5,12,千葉県,120,33862,1,627,16.17
2021/5/6,12,千葉県,111,33973,1,628,15.53
2021/5/7,12,千葉県,98,34071,7,635,14.03
2021/5/8,12,千葉県,162,34233,5,640,15.1
2021/5/9,12,千葉県,152,34385,1,641,14.62
2021/5/10,12,千葉県,172,34557,1,642,15.0
2021/5/11,12,千葉県,119,34676,6,648,14.92
2021/5/12,12,千葉県,180,34856,0,648,15.88
2021/5/13,12,千葉県,171,35027,2,650,16.84
2021/5/14,12,千葉県,169,35196,3,653,17.97
2021/5/15,12,千葉県,140,35336,2,655,17.62
2021/5/16,12,千葉県,135,35471,0,655,17.35
2021/5/17,12,千葉県,128,35599,0,655,16.65
2021/5/18,12,千葉県,89,35688,2,657,16.17
2021/5/19,12,千葉県,132,35820,1,658,15.4
2021/5/20,12,千葉県,114,35934,1,659,14.49
2021/5/21,12,千葉県,168,36102,4,663,14.48
2021/5/22,12,千葉県,126,36228,3,666,14.25
2021/5/23,12,千葉県,83,36311,0,666,13.42
2021/5/24,12,千葉県,82,36393,0,666,12.69
2021/5/25,12,千葉県,97,36490,3,669,12.81
2021/5/26,12,千葉県,122,36612,4,673,12.65
2021/5/27,12,千葉県,119,36731,3,676,12.73
2021/5/28,12,千葉県,118,36849,1,677,11.93
2021/5/29,12,千葉県,100,36949,0,677,11.52
2021/5/30,12,千葉県,93,37042,0,677,11.68
2021/5/31,12,千葉県,89,37131,0,677,11.79
2021/6/1,12,千葉県,63,37194,2,679,11.25
2021/6/2,12,千葉県,109,37303,2,681,11.04
2021/6/3,12,千葉県,99,37402,5,686,10.72
2021/6/4,12,千葉県,120,37522,3,689,10.75
2021/6/5,12,千葉県,137,37659,0,689,11.34
2021/6/6,12,千葉県,76,37735,1,690,11.07
2021/6/7,12,千葉県,68,37803,1,691,10.74
2021/6/8,12,千葉県,81,37884,1,692,11.02
2021/6/9,12,千葉県,105,37989,0,692,10.96
2021/6/10,12,千葉県,102,38091,1,693,11.01
2021/6/11,12,千葉県,112,38203,0,693,10.88
2021/6/12,12,千葉県,79,38282,1,694,9.95
2021/6/13,12,千葉県,105,38387,0,694,10.42
2021/6/14,12,千葉県,91,38478,0,694,10.78
2021/6/15,12,千葉県,86,38564,2,696,10.86
2021/6/16,12,千葉県,113,38677,0,696,10.99
2021/6/17,12,千葉県,124,38801,3,699,11.34
2021/6/18,12,千葉県,135,38936,1,700,11.71
2021/6/19,12,千葉県,119,39055,1,701,12.35
2021/6/20,12,千葉県,103,39158,0,701,12.32
2021/6/21,12,千葉県,85,39243,0,701,12.22
2021/6/22,12,千葉県,74,39317,0,701,12.03
2021/6/23,12,千葉県,131,39448,0,701,12.32
2021/6/24,12,千葉県,129,39577,1,702,12.4
2021/6/25,12,千葉県,126,39703,1,703,12.25
2021/6/26,12,千葉県,108,39811,1,704,12.08
2021/6/27,12,千葉県,108,39919,0,704,12.16
2021/6/28,12,千葉県,121,40040,0,704,12.73
2021/6/29,12,千葉県,92,40132,1,705,13.02
2021/6/30,12,千葉県,156,40288,1,706,13.42
2021/7/1,12,千葉県,139,40427,0,706,13.58
2021/7/2,12,千葉県,149,40576,2,708,13.95
2021/7/3,12,千葉県,157,40733,2,710,14.73
2021/7/4,12,千葉県,141,40874,0,710,15.26
2021/7/5,12,千葉県,112,40986,0,710,15.11
2021/7/6,12,千葉県,138,41124,2,712,15.85
2021/7/7,12,千葉県,139,41263,1,713,15.58
2021/7/8,12,千葉県,200,41463,2,715,16.55
2021/7/9,12,千葉県,179,41642,0,715,17.03
2021/7/10,12,千葉県,204,41846,1,716,17.78
2021/7/11,12,千葉県,183,42029,1,717,18.45
2021/7/12,12,千葉県,114,42143,1,718,18.49
2021/7/13,12,千葉県,180,42323,0,718,19.16
2021/7/14,12,千葉県,208,42531,0,718,20.26
2021/7/15,12,千葉県,253,42784,4,722,21.11
2021/7/16,12,千葉県,277,43061,1,723,22.67
2021/7/17,12,千葉県,244,43305,2,725,23.31
2021/7/18,12,千葉県,254,43559,0,725,24.44
2021/7/19,12,千葉県,234,43793,0,725,26.36
2021/7/20,12,千葉県,199,43992,3,728,26.67
2021/7/21,12,千葉県,302,44294,0,728,28.17
2021/7/22,12,千葉県,343,44637,0,728,29.61
2021/7/23,12,千葉県,334,44971,0,728,30.52
2021/7/24,12,千葉県,301,45272,0,728,31.43
2021/7/25,12,千葉県,279,45551,0,728,31.83
2021/7/26,12,千葉県,508,46059,1,729,36.2
2021/7/27,12,千葉県,405,46464,2,731,39.5
2021/7/28,12,千葉県,577,47041,0,731,43.89
2021/7/29,12,千葉県,576,47617,1,732,47.61
2021/7/30,12,千葉県,753,48370,2,734,54.31
2021/7/31,12,千葉県,792,49162,0,734,62.15
2021/8/1,12,千葉県,767,49929,0,734,69.95
2021/8/2,12,千葉県,785,50714,0,734,74.37
2021/8/3,12,千葉県,781,51495,0,734,80.38
2021/8/4,12,千葉県,837,52332,0,734,84.53
2021/8/5,12,千葉県,940,53272,1,735,90.35
2021/8/6,12,千葉県,1057,54329,1,736,95.21
2021/8/7,12,千葉県,1075,55404,0,736,99.73
2021/8/8,12,千葉県,987,56391,0,736,103.24
2021/8/9,12,千葉県,949,57340,1,737,105.86
2021/8/10,12,千葉県,858,58198,0,737,107.09
2021/8/11,12,千葉県,953,59151,2,739,108.95
2021/8/12,12,千葉県,1038,60189,4,743,110.51
2021/8/13,12,千葉県,1089,61278,6,749,111.02
2021/8/14,12,千葉県,1272,62550,5,754,114.17
2021/8/15,12,千葉県,1373,63923,2,756,120.34
2021/8/16,12,千葉県,1607,65530,3,759,130.85
2021/8/17,12,千葉県,1303,66833,8,767,137.96
2021/8/18,12,千葉県,1692,68525,5,772,149.77
2021/8/19,12,千葉県,1408,69933,5,777,155.68
2021/8/20,12,千葉県,1777,71710,6,783,166.67
2021/8/21,12,千葉県,1760,73470,6,789,174.47
2021/8/22,12,千葉県,1245,74715,2,791,172.42
2021/8/23,12,千葉県,1503,76218,4,795,170.76
2021/8/24,12,千葉県,1133,77351,5,800,168.05
2021/8/25,12,千葉県,1449,78800,9,809,164.16
2021/8/26,12,千葉県,1396,80196,9,818,163.97
2021/8/27,12,千葉県,1487,81683,9,827,159.34
2021/8/28,12,千葉県,1629,83312,7,834,157.25
2021/8/29,12,千葉県,1202,84514,6,840,156.56
2021/8/30,12,千葉県,1029,85543,5,845,148.99
2021/8/31,12,千葉県,1277,86820,10,855,151.29
2021/9/1,12,千葉県,1134,87954,11,866,146.25
2021/9/2,12,千葉県,1088,89042,7,873,141.33
2021/9/3,12,千葉県,1160,90202,10,883,136.11
2021/9/4,12,千葉県,1202,91404,6,889,129.29
2021/9/5,12,千葉県,1128,92532,4,893,128.1
2021/9/6,12,千葉県,665,93197,3,896,122.29
2021/9/7,12,千葉県,647,93844,10,906,112.22
2021/9/8,12,千葉県,608,94452,12,918,103.82
2021/9/9,12,千葉県,589,95041,15,933,95.85
2021/9/10,12,千葉県,461,95502,7,940,84.68
2021/9/11,12,千葉県,428,95930,4,944,72.31
2021/9/12,12,千葉県,398,96328,0,944,60.65
2021/9/13,12,千葉県,294,96622,3,947,54.72
2021/9/14,12,千葉県,337,96959,5,952,49.77
2021/9/15,12,千葉県,353,97312,5,957,45.69
2021/9/16,12,千葉県,296,97608,6,963,41.01
2021/9/17,12,千葉県,245,97853,3,966,37.56
2021/9/18,12,千葉県,220,98073,2,968,34.24
2021/9/19,12,千葉県,213,98286,6,974,31.28
2021/9/20,12,千葉県,156,98442,0,974,29.08
2021/9/21,12,千葉県,92,98534,3,977,25.16
2021/9/22,12,千葉県,140,98674,6,983,21.76
2021/9/23,12,千葉県,165,98839,2,985,19.67
2021/9/24,12,千葉県,119,98958,1,986,17.65
2021/9/25,12,千葉県,150,99108,2,988,16.54
